"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Packaging","Series","Features","Number of Channels","FIFO's","Protocol","Voltage - Supply","With Parallel Port","With Auto Flow Control","With IrDA Encoder/Decoder","With False Start Bit Detection","With Modem Control","With CMOS","Mounting Type","Package / Case","Supplier Device Package"
"http://www.ti.com/lit/ds/symlink/tl16c554.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/80-LQFP.jpg","296-26705-ND","TL16C554IPN","Texas Instruments","IC ASYNC COMM ELEMENT 80-LQFP",319,4641,"17.81300",50,1,"Tray","-","False-start Bit Detection","4, QUART","16 Byte","-","4.75 V ~ 5.25 V","-","-","-","Yes","Yes","-","Surface Mount","80-LQFP","80-LQFP (12x12)"
"http://www.ti.com/lit/ds/symlink/tl16c754b.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/80-LQFP.jpg","296-6593-5-ND","TL16C754BPN","Texas Instruments","IC QUAD UART W/FIFO 80-LQFP",1220,9996,"22.17600",50,1,"Tube","-","Programmable","4, QUART","64 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","80-LQFP","80-LQFP (12x12)"
"http://www.exar.com/Common/Content/Document.ashx?id=358","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg","1016-1282-ND","XR16L784IV-F","Exar Corporation","IC UART 8B 3.3V QUAD 64LQFP",260,0,"34.45800",50,1,"Tray","-","-","4, QUART","64 Byte","RS485","2.97 V ~ 5.5 V","-","Yes","Yes","Yes","Yes","-","Surface Mount","64-LQFP","64-LQFP (10x10)"
"http://www.nxp.com/documents/data_sheet/SC28C94.pdf","http://media.digikey.com/Renders/STMicro%20Renders/52-PLCC.jpg","568-3993-5-ND","SC28C94A1A,512","NXP Semiconductors","IC UART QUAD W/FIFO 52-PLCC",1579,0,"38.54000",50,1,"Tube","-","False-start Bit Detection","4, QUART","8 Byte","-","5V","-","Yes","-","Yes","Yes","Yes","Surface Mount","52-LCC (J-Lead)","52-PLCC (19.2x19.2)"
"http://www.exar.com/Common/Content/Document.ashx?id=90","http://media.digikey.com/Renders/Renesas%20Tech%20Renders/100-BQFP;%20PRQP0100JD-B.jpg","1016-1284-ND","XR16L788IQ-F","Exar Corporation","IC UART 64B 3.3V OCTAL 100QFP",854,0,"39.12400",50,1,"Tray","-","-","8","64 Byte","RS485","2.97 V ~ 5.5 V","-","Yes","Yes","Yes","Yes","-","Surface Mount","100-BQFP","100-QFP (14x20)"
"http://www.nxp.com/documents/data_sheet/SCC2698B.pdf","http://media.digikey.com/photos/NXP%20Semi%20Photos/568-84-PLCC,SOT189-2.jpg","568-1120-5-ND","SCC2698BC1A84,512","NXP Semiconductors","IC UART OCTAL ENHANCED 84-PLCC",474,0,"47.84300",50,1,"Tube","-","False-start Bit Detection","8","3Bit","-","5V","-","Yes","-","Yes","Yes","Yes","Surface Mount","84-LCC (J-Lead)","84-PLCC"
"http://www.exar.com/Common/Content/Document.ashx?id=90","http://media.digikey.com/Renders/Renesas%20Tech%20Renders/100-BQFP;%20PRQP0100JD-B.jpg","1016-1283-ND","XR16L788CQ-F","Exar Corporation","IC UART 64B 3.3V OCTAL 100QFP",172,0,"49.36600",50,1,"Tray","-","-","8","64 Byte","RS485","2.97 V ~ 5.5 V","-","Yes","Yes","Yes","Yes","-","Surface Mount","100-BQFP","100-QFP (14x20)"
"http://www.nxp.com/documents/data_sheet/SC28L198.pdf","http://media.digikey.com/photos/NXP%20Semi%20Photos/568-84-PLCC,SOT189-2.jpg","568-1117-5-ND","SC28L198A1A,512","NXP Semiconductors","IC UART OCTAL W/FIFO 84-PLCC",812,0,"50.50100",50,1,"Tube","-","False-start Bit Detection","8","16 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","Yes","Surface Mount","84-LCC (J-Lead)","84-PLCC"
"http://www.nxp.com/documents/data_sheet/SC16IS741A.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-TSSOP.jpg","568-10959-1-ND","SC16IS741AIPWJ","NXP Semiconductors","IC UART SGL I2C BUS SPI 16TSSOP",5097,0,"3.66900",50,1,"","*","","","","","","","","","","","","","",""
"http://www.nxp.com/documents/data_sheet/SC16IS741A.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-TSSOP.jpg","568-10959-6-ND","SC16IS741AIPWJ","NXP Semiconductors","IC UART SGL I2C BUS SPI 16TSSOP",5097,0,"Calculate",50,1,"","*","","","","","","","","","","","","","",""
"http://www.ti.com/lit/ds/symlink/tl16c2550.pdf","http://media.digikey.com/Renders/Texas%20Instr%20Renders/48-TQFP-PFB.jpg","296-27998-1-ND","TL16C2550PFBR","Texas Instruments","IC DUAL UART 1.8V-5V FIFO 48TQFP",1850,10000,"7.18500",50,1,"Cut Tape (CT)","-","False-start Bit Detection","2, DUART","16 Byte","-","1.8V, 2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.ti.com/lit/ds/symlink/tl16c2550.pdf","http://media.digikey.com/Renders/Texas%20Instr%20Renders/48-TQFP-PFB.jpg","296-27998-6-ND","TL16C2550PFBR","Texas Instruments","IC DUAL UART 1.8V-5V FIFO 48TQFP",1850,10000,"Calculate",50,1,"Digi-Reel®","-","False-start Bit Detection","2, DUART","16 Byte","-","1.8V, 2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.ti.com/lit/ds/symlink/tl16c752c.pdf","http://media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg","296-23535-1-ND","TL16C752CIRHBR","Texas Instruments","IC DUAL UART W/64B FIFO 32-QFN",10036,9000,"8.56100",50,1,"Cut Tape (CT)","-","False-start Bit Detection","2, DUART","64 Byte","RS485","1.8V, 2.5V, 3.3V, 5V","-","Yes","Yes","Yes","Yes","-","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
"http://www.ti.com/lit/ds/symlink/tl16c752c.pdf","http://media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg","296-23535-6-ND","TL16C752CIRHBR","Texas Instruments","IC DUAL UART W/64B FIFO 32-QFN",10036,0,"Calculate",50,1,"Digi-Reel®","-","False-start Bit Detection","2, DUART","64 Byte","RS485","1.8V, 2.5V, 3.3V, 5V","-","Yes","Yes","Yes","Yes","-","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)"
"http://www.exar.com/Common/Content/Document.ashx?id=356","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","1016-1259-5-ND","ST16C550CJ44-F","Exar Corporation","IC UART FIFO 16B SGL 44PLCC",336,0,"5.80600",50,1,"Tube","-","-","1, UART","16 Byte","-","2.97 V ~ 5.5 V","-","-","-","Yes","Yes","Yes","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.59x16.59)"
"http://www.exar.com/Common/Content/Document.ashx?id=356","http://media.digikey.com/Photos/Exar%20Corporations/ST16C-48-TQFP.jpg","1016-1260-ND","ST16C550CQ48-F","Exar Corporation","IC UART FIFO 16B SGL 48TQFP",516,0,"6.16000",50,1,"Tray","-","-","1, UART","16 Byte","-","2.97 V ~ 5.5 V","-","-","-","Yes","Yes","Yes","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.exar.com/Common/Content/Document.ashx?id=375","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","1016-1864-1-ND","XR68C681CJTR-F","Exar Corporation","IC UART CMOS DUAL 44PLCC",846,0,"11.29360",50,1,"Cut Tape (CT)","-","-","2, DUART","1 Byte, 3 Byte","-","5V","-","-","-","-","-","-","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.59x16.59)"
"http://www.exar.com/Common/Content/Document.ashx?id=375","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","1016-1864-6-ND","XR68C681CJTR-F","Exar Corporation","IC UART CMOS DUAL 44PLCC",846,0,"Calculate",50,1,"Digi-Reel®","-","-","2, DUART","1 Byte, 3 Byte","-","5V","-","-","-","-","-","-","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.59x16.59)"
"http://www.nxp.com/documents/data_sheet/SC16C554B_554DB.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/80-LQFP.jpg","568-2042-1-ND","SC16C554BIB80,528","NXP Semiconductors","IC UART QUAD W/FIFO 80-LQFP",1635,0,"13.92300",50,1,"Cut Tape (CT)","-","-","4, QUART","16 Byte","-","2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","Yes","Surface Mount","80-LQFP","80-LQFP (12x12)"
"http://www.nxp.com/documents/data_sheet/SC16C554B_554DB.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/80-LQFP.jpg","568-2042-6-ND","SC16C554BIB80,528","NXP Semiconductors","IC UART QUAD W/FIFO 80-LQFP",1635,0,"Calculate",50,1,"Digi-Reel®","-","-","4, QUART","16 Byte","-","2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","Yes","Surface Mount","80-LQFP","80-LQFP (12x12)"
"http://www.ti.com/lit/ds/symlink/ns16c552.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","PC16552DVX/NOPBCT-ND","PC16552DVX/NOPB","Texas Instruments","IC UART DUAL WITH FIFO 44-PLCC",871,10001,"12.13200",50,1,"Cut Tape (CT)","-","False-start Bit Detection","2, DUART","16 Byte","-","5V","-","-","-","Yes","Yes","-","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.58x16.58)"
"http://www.ti.com/lit/ds/symlink/ns16c552.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","PC16552DVX/NOPBDKR-ND","PC16552DVX/NOPB","Texas Instruments","IC UART DUAL WITH FIFO 44-PLCC",871,10000,"Calculate",50,1,"Digi-Reel®","-","False-start Bit Detection","2, DUART","16 Byte","-","5V","-","-","-","Yes","Yes","-","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.58x16.58)"
"http://www.exar.com/Common/Content/Document.ashx?id=356","http://media.digikey.com/Photos/Exar%20Corporations/ST16C-48-TQFP.jpg","1016-1262-ND","ST16C550IQ48-F","Exar Corporation","IC UART FIFO 16B SGL 48TQFP",446,0,"7.16320",50,1,"Tray","-","-","1, UART","16 Byte","-","2.97 V ~ 5.5 V","-","-","-","Yes","Yes","Yes","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.ti.com/lit/ds/symlink/tl16c2550.pdf","http://media.digikey.com/Renders/Texas%20Instr%20Renders/48-TQFP-PFB.jpg","296-21517-ND","TL16C2550IPFB","Texas Instruments","IC DUAL UART 16BYTE FIFO 48-TQFP",492,10000,"8.08100",50,1,"Tray","-","False-start Bit Detection","2, DUART","16 Byte","-","1.8V, 2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.ti.com/lit/ds/symlink/tl16c752c.pdf","http://media.digikey.com/Renders/Texas%20Instr%20Renders/48-TQFP-PFB.jpg","296-24317-ND","TL16C752CPFB","Texas Instruments","IC DUAL UART W/64B FIFO 48-TQFP",1036,0,"8.38000",50,1,"Tray","-","False-start Bit Detection","2, DUART","64 Byte","RS485","1.8V, 2.5V, 3.3V, 5V","-","Yes","Yes","Yes","Yes","-","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.nxp.com/documents/data_sheet/SC16C652B.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-LQFP.jpg","568-3276-ND","SC16C652BIB48,151","NXP Semiconductors","IC UART DUAL W/FIFO 48-LQFP",140,0,"8.75300",50,1,"Tray","-","2 Channels","2, DUART","32 Byte","-","2.5V, 3.3V, 5V","-","Yes","Yes","Yes","Yes","Yes","Surface Mount","48-LQFP","48-LQFP (7x7)"
"http://www.exar.com/Common/Content/Document.ashx?id=1216","http://media.digikey.com/Photos/Exar%20Corporations/ST16C-48-TQFP.jpg","1016-1256-ND","ST16C2550IQ48-F","Exar Corporation","IC DUART FIFO 16B 48TQFP",402,0,"8.13440",50,1,"Tray","-","-","2, DUART","16 Byte","RS232, RS485","2.97 V ~ 5.5 V","-","-","-","Yes","Yes","Yes","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.nxp.com/documents/data_sheet/SC26C92.pdf","http://media.digikey.com/Renders/National%20Semi%20Renders/VGZ44A.jpg","568-4711-ND","SC26C92C1B,551","NXP Semiconductors","IC UART DUAL W/FIFO 44QFP",488,0,"9.63100",50,1,"Tray","-","Transceiver","2, DUART","8 Byte","-","5V","-","Yes","-","Yes","Yes","Yes","Surface Mount","44-QFP","44-PQFP (10x10)"
"http://www.exar.com/Common/Content/Document.ashx?id=1216","http://media.digikey.com/Photos/Exar%20Corporations/ST16C-48-TQFP.jpg","1016-1255-ND","ST16C2550CQ48-F","Exar Corporation","IC DUART FIFO 16B 48TQFP",484,0,"9.58480",50,1,"Tray","-","*","2, DUART","16 Byte","RS232, RS485","2.97 V ~ 5.5 V","-","-","-","Yes","Yes","Yes","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.ti.com/lit/ds/symlink/pc16550d.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/40-DIP.jpg","PC16550DN/NOPB-ND","PC16550DN/NOPB","Texas Instruments","IC UART WITH FIFO 40-DIP",230,0,"10.82000",50,1,"Tube","-","Modem Control Function","1, UART","16 Byte","-","4.5 V ~ 5.5 V","-","-","-","Yes","Yes","-","Through Hole","40-DIP (0.600"", 15.24mm)","40-DIP"
"http://www.nxp.com/documents/data_sheet/SC26C92.pdf","http://media.digikey.com/Renders/National%20Semi%20Renders/VGZ44A.jpg","568-5663-ND","SC26C92A1B,557","NXP Semiconductors","IC UART DUAL W/FIFO 44QFP",759,0,"12.04000",50,1,"Tray","-","Transceiver","2, DUART","8 Byte","-","5V","-","Yes","-","Yes","Yes","Yes","Surface Mount","44-QFP","44-PQFP (10x10)"
"http://www.ti.com/lit/ds/symlink/tl16c750.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","296-2647-5-ND","TL16C750FN","Texas Instruments","IC UART 64-BYTE FIFO 44-PLCC",201,0,"13.09900",50,1,"Tube","-","False-start Bit Detection","1, UART","64 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","Yes","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.58x16.58)"
"http://www.exar.com/Common/Content/Document.ashx?id=1293","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg","1016-1266-ND","ST16C554DCQ64-F","Exar Corporation","IC UART FIFO 16B QUAD 64LQFP",190,0,"13.18500",50,1,"Tray","-","-","4, QUART","16 Byte","RS232","2.97 V ~ 5.5 V","-","Yes","-","Yes","Yes","Yes","Surface Mount","64-LQFP","64-LQFP (10x10)"
"http://www.nxp.com/documents/data_sheet/SC28L92.pdf","http://media.digikey.com/Renders/National%20Semi%20Renders/VGZ44A.jpg","568-1211-ND","SC28L92A1B,557","NXP Semiconductors","IC UART DUAL W/FIFO 44QFP",598,0,"14.44700",50,1,"Tray","IMPACT","False-start Bit Detection","2, DUART","16 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","Yes","Surface Mount","44-QFP","44-PQFP (10x10)"
"http://www.nxp.com/documents/data_sheet/SC16C754B.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg","568-3290-ND","SC16C754BIBM,151","NXP Semiconductors","IC UART QUAD W/FIFO 64-LQFP",237,0,"15.17400",50,1,"Tray","-","-","4, QUART","64 Byte","-","2.5V, 3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","64-LQFP","64-LQFP (7x7)"
"http://www.exar.com/Common/Content/Document.ashx?id=1293","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg","1016-1268-ND","ST16C554DIQ64-F","Exar Corporation","IC UART FIFO 16B QUAD 64LQFP",806,0,"15.36500",50,1,"Tray","-","-","4, QUART","16 Byte","RS232","2.97 V ~ 5.5 V","-","Yes","-","Yes","Yes","Yes","Surface Mount","64-LQFP","64-LQFP (10x10)"
"http://www.ti.com/lit/ds/symlink/tl16c754c.pdf","http://media.digikey.com/Renders/Texas%20Instr%20Renders/64-LQFP-PM.jpg","296-23062-ND","TL16CP754CPM","Texas Instruments","IC QUAD UART 64BYTE FIFO 64-LQFP",546,0,"17.63800",50,1,"Tray","-","Programmable","4, QUART","64 Byte","-","1.8V, 2.5V, 3.3V, 5V","-","Yes","Yes","Yes","Yes","-","Surface Mount","64-LQFP","64-LQFP (10x10)"
"http://www.exar.com/Common/Content/Document.ashx?id=89","http://media.digikey.com/Photos/Exar%20Corporations/XR16-48TQFP.jpg","1016-1275-ND","XR16C2850IM-F","Exar Corporation","IC UART FIFO 128B DUAL 48TQFP",153,0,"20.57200",50,1,"Tray","-","-","2, DUART","128 Byte","RS232, RS485","2.97 V ~ 5.5 V","-","Yes","Yes","Yes","Yes","Yes","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.ti.com/lit/ds/symlink/tl16c754b.pdf","http://media.digikey.com/Renders/Cypress%20Semi%20Renders/68-PLCC.jpg","296-2650-5-ND","TL16C754BFN","Texas Instruments","IC QUAD UART 64BYTE FIFO 68-PLCC",320,9990,"22.95400",50,1,"Tube","-","Modem Control Function","4, QUART","64 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","68-LCC (J-Lead)","68-PLCC (24.23x24.23)"
"http://www.exar.com/Common/Content/Document.ashx?id=287","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg","1016-1273-ND","ST16C654IQ64-F","Exar Corporation","IC UART FIFO 64B QUAD 64LQFP",142,0,"24.36200",50,1,"Tray","-","-","4, QUART","64 Byte","RS232","2.97 V ~ 5.5 V","-","Yes","Yes","Yes","Yes","Yes","Surface Mount","64-LQFP","64-LQFP (10x10)"
"http://www.exar.com/Common/Content/Document.ashx?id=273","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-LQFP.jpg","1016-1448-ND","XR16C854DIV-F","Exar Corporation","IC UART FIFO 128B QUAD 64LQFP",212,0,"39.18100",50,1,"Tray","-","-","4, QUART","128 Byte","RS232, RS485","2.97 V ~ 5.5 V","-","Yes","Yes","Yes","Yes","Yes","Surface Mount","64-LQFP","64-LQFP (10x10)"
"http://www.ti.com/lit/ds/symlink/tl16c550c.pdf","http://media.digikey.com/Renders/Texas%20Instr%20Renders/48-TQFP-PFB.jpg","296-31945-1-ND","TL16C550CPFBR","Texas Instruments","IC ASYNC COMM ELEMENT 48-TQFP",9586,10000,"5.54300",50,1,"Cut Tape (CT)","-","False-start Bit Detection","1, UART","16 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.ti.com/lit/ds/symlink/tl16c550c.pdf","http://media.digikey.com/Renders/Texas%20Instr%20Renders/48-TQFP-PFB.jpg","296-31945-6-ND","TL16C550CPFBR","Texas Instruments","IC ASYNC COMM ELEMENT 48-TQFP",9586,10000,"Calculate",50,1,"Digi-Reel®","-","False-start Bit Detection","1, UART","16 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","48-TQFP","48-TQFP (7x7)"
"http://www.ti.com/lit/ds/symlink/tl16c450.pdf","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","296-10145-5-ND","TL16C450FN","Texas Instruments","IC ASYNC COMM ELEMENT 44-PLCC",176,0,"5.96400",50,1,"Tube","-","Double Buffered","1, UART","-","-","4.75 V ~ 5.25 V","-","-","-","Yes","Yes","Yes","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.58x16.58)"
"http://www.nxp.com/documents/data_sheet/SC16C852SV.pdf","http://media.digikey.com/renders/NXP%20Semi%20Renders/36-TFBGA_SOT912-1%20pkg.jpg","568-4708-ND","SC16C852SVIET,151","NXP Semiconductors","IC UART DUAL W/FIFO 36-TFBGA",653,0,"6.04200",50,1,"Tray","-","Programmable","2, DUART","128 Byte","RS485","2.5V","-","Yes","Yes","Yes","Yes","Yes","Surface Mount","36-TFBGA","36-TFBGA (3.5x3.5)"
"http://www.ti.com/lit/ds/symlink/tl16c550c.pdf","http://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-LQFP.jpg","296-1787-ND","TL16C550CPT","Texas Instruments","IC ASYNC COMM ELEMENT 48-LQFP",379,10000,"6.41200",50,1,"Tray","-","False-start Bit Detection","1, UART","16 Byte","-","3.3V, 5V","-","Yes","-","Yes","Yes","-","Surface Mount","48-LQFP","48-LQFP (7x7)"
"http://www.exar.com/Common/Content/Document.ashx?id=356","http://media.digikey.com/Renders/Allegro%20Microsystems%20Renders/44-LCC%20(J-Lead).jpg","1016-1261-ND","ST16C550IJ44-F","Exar Corporation","IC UART FIFO 16B SGL 44PLCC",170,0,"6.46000",50,1,"Tube","-","-","1, UART","16 Byte","-","2.97 V ~ 5.5 V","-","-","-","Yes","Yes","Yes","Surface Mount","44-LCC (J-Lead)","44-PLCC (16.59x16.59)"
